Title,Year,Source,Authors,Class,topic
Near-Optimal Entrywise Anomaly Detection for Low-Rank Matrices with Sub-Exponential Noise,2021,ICML,In Multi-modal and Meta Learning,Wenbo Zheng · Lan Yan · Chao Gou · Fei-Yue Wang,zero_few-shot/low-rank
Two Heads are Better Than One: Hypergraph-Enhanced Graph Reasoning for Visual Event Ratiocination,2021,ICML,In Representation Learning 6,Bo Li · Qili Wang · Gim Hee Lee,graph
FILTRA: Rethinking Steerable CNN by Filter Transform,2021,ICML,In Unsupervised Learning 5,Taehyeong Kim · Injune Hwang · Hyundo Lee · Hyunseo Kim · Won-Seok Choi · Joseph Lim · Byoung-Tak Zhang,
Message Passing Adaptive Resonance Theory for Online Active Semi-supervised Learning,2021,ICML,In Privacy 5,Dung Nguyen · Anil Vullikanti,online learning/adaptive/active learning
Differentially Private Densest Subgraph Detection,2021,ICML,In Adversarial Learning 4,Bohang Zhang · Tianle Cai · Zhou Lu · Di He · Liwei Wang,graph
Towards Certifying L-infinity Robustness using Neural Networks with L-inf-dist Neurons,2021,ICML,In Unsupervised Learning 4,Zhao Song · David Woodruff · Zheng Yu · Lichen Zhang,
Fast Sketching of Polynomial Kernels of Polynomial Degree,2021,ICML,In Unsupervised Learning 5,Andrey Voynov · Stanislav Morozov · Artem Babenko,
Object Segmentation Without Labels with Large-Scale Generative Models,2021,ICML,In Privacy 5,Jonathan Brophy · Daniel Lowd,generative model/segmentation
Machine Unlearning for Random Forests,2021,ICML,In Security and Transparency,Natalia Martinez Gil · Martin Bertran · Afroditi Papadaki · Miguel Rodrigues · Guillermo Sapiro,
Blind Pareto Fairness and Subgroup Robustness,2021,ICML,In Multi-modal and Meta Learning,Nikunj Umesh Saunshi · Arushi Gupta · Wei Hu,
A Representation Learning Perspective on the Importance of Train-Validation Splitting in Meta-Learning,2021,ICML,In Unsupervised Learning 3,Xinwang Liu · Li Liu · Qing Liao · Siwei Wang · Yi Zhang · Wenxuan Tu · Chang Tang · Jiyuan Liu · En Zhu,representation/meta-learning
One Pass Late Fusion Multi-view Clustering,2021,ICML,In Representation Learning 6,Zuoyu Yan · Tengfei Ma · Liangcai Gao · Zhi Tang · Chao Chen,multi-view
Link Prediction with Persistent Homology: An Interactive View,2021,ICML,In Representation Learning 6,Hao Wu · Babak Esmaeili · Michael Wick · Jean-Baptiste Tristan · Jan-Willem van de Meent,active learning
Conjugate Energy-Based Models,2021,ICML,In Multi-modal and Meta Learning,Mark Sandler · Max Vladymyrov · Andrey Zhmoginov · Nolan Miller · Tom Madams · Andrew Jackson · Blaise Agüera y Arcas,
Meta-Learning Bidirectional Update Rules,2021,ICML,In Adversarial Learning 4,Kaizhao Liang · Jacky Zhang · Boxin Wang · Zhuolin Yang · Sanmi Koyejo · Bo Li,meta-learning
Uncovering the Connections Between Adversarial Transferability and Knowledge Transferability,2021,ICML,In Unsupervised Learning 3,Zhuangdi Zhu · Junyuan Hong · Jiayu Zhou,transfer learning
Data-Free Knowledge Distillation for Heterogeneous Federated Learning,2021,ICML,In Security and Transparency,Zhong Li · Minxue Pan · Tian Zhang · Xuandong Li,federated learning/distillation
Testing DNN-based Autonomous Driving Systems under Critical Environmental Conditions,2021,ICML,In Privacy 5,Jalaj Upadhyay · Sarvagya Upadhyay,
A Framework for Private Matrix Analysis in Sliding Window Model,2021,ICML,In Unsupervised Learning 5,Jihyeong Yoo · Qifeng Chen,
SinIR: Efficient General Image Manipulation with Single Image Reconstruction,2021,ICML,k,−,
Finding k in Latent,2021,ICML,In Unsupervised Learning 3,Shaojie Li · Yong Liu,
Sharper Generalization Bounds for Clustering,2021,ICML,In Unsupervised Learning 5,Jingyi Cui · Hanyuan Hang · Yisen Wang · Zhouchen Lin,
GBHT: Gradient Boosting Histogram Transform for Density Estimation,2021,ICML,In Unsupervised Learning 4,Ines Chami · Albert Gu · Dat P Nguyen · Christopher Re,
HoroPCA: Hyperbolic Dimensionality Reduction via Horospherical Projections,2021,ICML,In Multi-modal and Meta Learning,Muhammad Waleed Gondal · Shruti Joshi · Nasim Rahaman · Stefan Bauer · Manuel Wuthrich · Bernhard Schölkopf,
Function Contrastive Learning of Transferable Meta-Representations,2021,ICML,In Privacy 5,Peter Kairouz · Ziyu Liu · Thomas Steinke,representation/contrastive learning/meta-learning/transfer learning
The Distributed Discrete Gaussian Mechanism for Federated Learning with Secure Aggregation,2021,ICML,In Security and Transparency,Sruthi Gorantla · Amit Jayant Deshpande · Anand Louis,federated learning
On the Problem of Underranking in Group-Fair Ranking,2021,ICML,In Adversarial Learning 4,Eric Yeats · Yiran Chen · Hai Li,
Improving Gradient Regularization using Complex-Valued Neural Networks,2021,ICML,In Representation Learning 6,Kieran Murphy · Carlos Esteves · Varun Jampani · Srikumar Ramalingam · Ameesh Makadia,
Implicit-PDF: Non-Parametric Representation of Probability Distributions on the Rotation Manifold,2021,ICML,In Probabilistic Methods 6,Mateusz Wilinski · Andrey Lokhov,representation/metric
Prediction-Centric Learning of Independent Cascade Dynamics from Partial Observations,2021,ICML,In Unsupervised Learning 3,Yu Inatsu · Shogo Iwazaki · Ichiro Takeuchi,
Active Learning for Distributionally Robust Level-Set Estimation,2021,ICML,In Unsupervised Learning 5,Laxman Dhulipala · David Eisenstat · Jakub Łącki · Vahab Mirrokni · Jessica Shi,active learning
Hierarchical Agglomerative Graph Clustering in Nearly-Linear Time,2021,ICML,In Unsupervised Learning 4,Shuli Jiang · Dongyu Li · Irene Mengze Li · Arvind Mahankali · David Woodruff,graph
Streaming and Distributed Algorithms for Robust Column Subset Selection,2021,ICML,In Privacy 5,Xiling Li · Rafael Dowsley · Martine De Cock,
Privacy-Preserving Feature Selection with Secure Multiparty Computation,2021,ICML,In Multi-modal and Meta Learning,Corinna Cortes · Mehryar Mohri · Ananda Theertha Suresh · Ningshan Zhang,
Testing Group Fairness via Optimal Transport Projections,2021,ICML,In Applications (NLP) 4,Renjie Zheng · Junkun Chen · Mingbo Ma · Liang Huang,
Fused Acoustic and Text Encoding for Multimodal Bilingual Pretraining and Speech Translation,2021,ICML,In Representation Learning 6,Mehran Shakerinava · Siamak Ravanbakhsh,multimodal
Equivariant Networks for Pixelized Spheres,2021,ICML,In Adversarial Learning 4,Yonggan Fu · Qixuan Yu · Meng Li · Vikas Chandra · Yingyan Lin,
Double-Win Quant: Aggressively Winning Robustness of Quantized Deep Neural Networks via Random Precision Training and Inference,2021,ICML,In Security and Transparency,Q&A,inference
Progressive-Scale Boundary Blackbox Attack via Projective Gradient Estimation,2021,ICML,In Unsupervised Learning 3,Tianyu Ding · Zhihui Zhu · Rene Vidal · Daniel Robinson,
Dual Principal Component Pursuit for Robust Subspace Learning: Theory and Algorithms for a Holistic Approach,2021,ICML,In Probabilistic Methods 6,Geng Ji · Debora Sujono · Erik Sudderth,
Marginalized Stochastic Natural Gradients for Black-Box Variational Inference,2021,ICML,In Unsupervised Learning 5,Vincent Cohen-Addad · Rémi de Joannis de Verclos · Guillaume Lagarde,inference
Improving Ultrametrics Embeddings Through Coresets,2021,ICML,In Multi-modal and Meta Learning,Durmus Alp Emre Acar · Yue Zhao · Ruizhao Zhu · Ramon Matas · Matthew Mattina · Paul Whatmough · Venkatesh Saligrama,metric
Debiasing Model Updates for Improving Personalized Federated Training,2021,ICML,In Applications (NLP) 4,Yong Cheng · Wei Wang · Lu Jiang · Wolfgang Macherey,
Self-supervised and Supervised Joint Training for Resource-rich Machine Translation,2021,ICML,In Representation Learning 6,Sheng Jia · Ehsan Nezhadarya · Yuhuai Wu · Jimmy Ba,zero_few-shot
Efficient Statistical Tests: A Neural Tangent Kernel Approach,2021,ICML,In Unsupervised Learning 3,Q&A,
Bayesian Learning via Stochastic Gradient Langevin Dynamics,2021,ICML,In Causal Learning,Yixin Wang · David Blei,bayesian
A Proxy Variable View of Shared Confounding,2021,ICML,In Algorithms 5,Chao Chen · Haoyu Geng · Nianzu Yang · Junchi Yan · Daiyue Xue · Jianping Yu · Xiaokang Yang,
Learning Self-Modulating Attention in Continuous Time Space with Applications to Sequential Recommendation,2021,ICML,In Bandits 5,Xu Cai · Jonathan Scarlett,transformer
On Lower Bounds for Standard and Robust Gaussian Process Bandit Optimization,2021,ICML,In Gaussian Processes 2,Xu Cai · Selwyn Gomes · Jonathan Scarlett,optimization/zero_few-shot
Lenient Regret and Good-Action Identification in Gaussian Process Bandits,2021,ICML,In Optimization 5,Boseon Yoo · Jiwoo Lee · Janghoon Ju · Seijun Chung · Soyeon Kim · Jaesik Choi,
Conditional Temporal Neural Processes with Covariance Loss,2021,ICML,In Online Learning 3,Ilias Diakonikolas · Vasilis Kontonis · Christos Tzamos · Ali Vakilian · Nikos Zarifis,
Learning Online Algorithms with Distributional Advice,2021,ICML,In Applications 4,Jiaye Teng · Zeren Tan · Yang Yuan,online learning
T-SCI: A Two-Stage Conformal Inference Algorithm with Guaranteed Coverage for Cox-MLP,2021,ICML,In Deep Learning 3,Mihaela Rosca · Yan Wu · Benoit Dherin · David GT Barrett,inference
Discretization Drift in Two-Player Games,2021,ICML,In Applications (NLP) 5,Weizhen Qi · Yeyun Gong · Jian Jiao · Yu Yan · Weizhu Chen · Dayiheng Liu · Kewen Tang · Houqiang Li · Jiusheng Chen · Ruofei Zhang · Ming Zhou · Nan Duan,
BANG: Bridging Autoregressive and Non-autoregressive Generation with Large Scale Pretraining,2021,ICML,In Optimization 6,Shixiang Chen · Alfredo Garcia · Mingyi Hong · Shahin Shahrampour,generative model
ADOM: Accelerated Decentralized Optimization Method for Time-Varying Networks,2021,ICML,In Applications 4,Junsu Kim · Sungsoo Ahn · Hankook Lee · Jinwoo Shin,optimization
Self-Improved Retrosynthetic Planning,2021,ICML,In Optimization 5,Ziwei Ji · Nati Srebro · Matus Telgarsky,
Fast margin maximization via dual acceleration,2021,ICML,In Bandits 5,Dorian Baudry · Romain Gautron · Emilie Kaufmann · Odalric-Ambrym Maillard,
Optimal Thompson Sampling strategies for support-aware CVaR bandits,2021,ICML,In Deep Learning 3,Dmitry Yarotsky,
Elementary superexpressive activations,2021,ICML,In Gaussian Processes 2,Peter Holderrieth · Michael Hutchinson · Yee-Whye Teh,
Equivariant Learning of Stochastic Fields: Gaussian Processes and Steerable Conditional Neural Processes,2021,ICML,In Online Learning 3,Elad Hazan · Karan Singh,
Boosting for Online Convex Optimization,2021,ICML,In Algorithms 5,Xingchen Ma · Matthew B Blaschko,optimization/online learning
Meta-Cal: Well-controlled Post-hoc Calibration by Ranking,2021,ICML,In Causal Learning,Tian Qin · Tian-Zuo Wang · Zhi-Hua Zhou,meta-learning
Budgeted Heterogeneous Treatment Effect Estimation,2021,ICML,In Applications (NLP) 5,Haitian Sun · Patrick Verga · Bhuwan Dhingra · Ruslan Salakhutdinov · William Cohen,
Reasoning Over Virtual Knowledge Bases With Open Predicate Relations,2021,ICML,In Online Learning 3,Genevieve Flaspohler · Francesco Orabona · Judah Cohen · Soukayna Mouatadid · Miruna Oprescu · Paulo Orenstein · Lester Mackey,
Online Learning with Optimism and Delay,2021,ICML,In Deep Learning 3,Michael Oberst · Nikolaj Thams · Jonas Peters · David Sontag,online learning
Regularizing towards Causal Invariance: Linear Models with Proxies,2021,ICML,In Gaussian Processes 2,Quoc Phong Nguyen · Zhongxiang Dai · Bryan Kian Hsiang Low · Patrick Jaillet,
Value-at-Risk Optimization with Gaussian Processes,2021,ICML,In Causal Learning,David Arbour · Drew Dimmery · Arjun Sondhi,optimization
Permutation Weighting,2021,ICML,In Optimization 6,Xiaoyu Li · Zhenxun Zhuang · Francesco Orabona,
"A Second look at Exponential and Cosine Step Sizes: Simplicity, Adaptivity, and Performance",2021,ICML,In Applications (NLP) 5,Itamar Zimerman · Eliya Nachmani · Lior Wolf,
Recovering AES Keys with a Deep Cold Boot Attack,2021,ICML,In Algorithms 5,Qitian Wu · Hengrui Zhang · Xiaofeng Gao · Junchi Yan · Hongyuan Zha,
Towards Open-World Recommendation: An Inductive Model-based Collaborative Filtering Approach,2021,ICML,In Bandits 5,Dorian Baudry · Yoan Russac · Olivier Cappé,
On Limited-Memory Subsampling Strategies for Bandits,2021,ICML,In Optimization 5,Jungmin Kwon · Jeongseop Kim · Hyunseo Park · In Kwon Choi,
ASAM: Adaptive Sharpness-Aware Minimization for Scale-Invariant Learning of Deep Neural Networks,2021,ICML,In Applications 4,Eli N. Weinstein · Debora Marks,adaptive
A Structured Observation Distribution for Generative Biological Sequence Prediction and Forecasting,2021,ICML,In Optimization 6,Risheng Liu · Xuan Liu · Xiaoming Yuan · Shangzhi Zeng · Jin Zhang,generative model
A Value-Function-based Interior-point Method for Non-convex Bi-level Optimization,2021,ICML,In Online Learning 3,Jiaming Xu · Kuang Xu · Dana Yang,optimization
Learner-Private Convex Optimization,2021,ICML,In Optimization 5,Alexander Tong · Guillaume Huguet · Amine Natik · Kincaid Macdonald · MANIK KUCHROO · Ronald Coifman · Guy Wolf · Smita Krishnaswamy,optimization
Diffusion Earth Mover's Distance and Distribution Embeddings,2021,ICML,In Bandits 5,James Cheshire · Pierre MENARD · Alexandra Carpentier,
Problem Dependent View on Structured Thresholding Bandit Problems,2021,ICML,In Applications (NLP) 5,PEI-HUNG Chen · Wei Wei · Cho-Jui Hsieh · Bo Dai,
Overcoming Catastrophic Forgetting by Bayesian Generative Regularization,2021,ICML,In Deep Learning 3,Zenna Tavares · James Koppel · Xin Zhang · Ria Das · Armando Solar-Lezama,generative model/bayesian
A Language for Counterfactual Generative Models,2021,ICML,In Gaussian Processes 2,Filip de Roos · Alexandra Gessner · Philipp Hennig,generative model
High-Dimensional Gaussian Process Inference with Derivatives,2021,ICML,In Applications 4,Shanmukha Ramakrishna Vedantam · Arthur Szlam · Maximilian Nickel · Ari Morcos · Brenden Lake,inference
CURI: A Benchmark for Productive Concept Learning Under Uncertainty,2021,ICML,In Causal Learning,Jason Hartford · Victor Veitch · Dhanya Sridhar · Kevin Leyton-Brown,
Valid Causal Inference with (Some) Invalid Instruments,2021,ICML,p,"-Wasserstein Distance: Structure, Empirical Approximation, and Statistical Applications",inference
Smooth,2021,ICML,In Online Learning 3,Spotlight,
Operationalizing Complex Causes: A Pragmatic View of Mediation,2021,ICML,In Gaussian Processes 2,Idan Achituve · Aviv Navon · Yochai Yemini · Gal Chechik · Ethan Fetaya,
GP-Tree: A Gaussian Process Classifier for Few-Shot Incremental Learning,2021,ICML,In Applications 4,Hanshu YAN · Jingfeng Zhang · Gang Niu · Jiashi Feng · Vincent Tan · Masashi Sugiyama,
CIFS: Improving Adversarial Robustness of CNNs via Channel-wise Importance-based Feature Selection,2021,ICML,In Bandits 5,Matteo Papini · Andrea Tirinzoni · Marcello Restelli · Alessandro Lazaric · Matteo Pirotta,
Leveraging Good Representations in Linear Contextual Bandits,2021,ICML,In Deep Learning 3,Konstantin Donhauser · Mingqi Wu · Fanny Yang,representation
How rotational invariance of common kernels prevents generalization in high dimensions,2021,ICML,In Optimization 6,Yiming Chen · Kun Yuan · Yingya Zhang · Pan Pan · Yinghui Xu · Wotao Yin,
Accelerating Gossip SGD with Periodic Global Averaging,2021,ICML,In Algorithms 5,Dara Bahri · Heinrich Jiang,
Locally Adaptive Label Smoothing Improves Predictive Churn,2021,ICML,In Optimization 5,Amil Merchant · Luke Metz · Samuel Schoenholz · Ekin Dogus Cubuk,adaptive
Learn2Hop: Learned Optimization on Rough Landscapes,2021,ICML,In Applications (NLP) 5,Abhishek Kumar · Sunabha Chatterjee · Piyush Rai,optimization
Bayesian Structural Adaptation for Continual Learning,2021,ICML,In Optimization 5,Q&A,bayesian
Poster Session 6,2021,ICML,Alessandra Tosi · Nathan Korda · Michael A Osborne · Stephen Roberts · Andrei Paleyes · Fariba Yousefi,Workshop,
Challenges in Deploying and monitoring Machine Learning Systems,2021,ICML,Chin-Wei Huang · David Krueger · Rianne Van den Berg · George Papamakarios · Tian Qi Chen · Danilo J. Rezende,Workshop,
"INNF+: Invertible Neural Networks, Normalizing Flows, and Explicit Likelihood Models",2021,ICML,Thang Doan · Bogdan Mazoure · Amal Rannen Triki · Rahaf Aljundi · Vincenzo Lomonaco · Xu He · Arslan Chaudhry,Workshop,zero_few-shot/flow
Theory and Foundation of Continual Learning,2021,ICML,Hari Prasanna Das · Katarzyna Tokarska · Maria João Sousa · Meareg Hailemariam · David Rolnick · Xiaoxiang Zhu · Yoshua Bengio,Workshop,
Tackling Climate Change with Machine Learning,2021,ICML,Besmira Nushi · Adish Singla · Sebastian Tschiatschek,Workshop,
Human-AI Collaboration in Sequential Decision-Making,2021,ICML,Yuxi Li · Minmin Chen · Omer Gottesman · Lihong Li · Zongqing Lu · Rupam Mahmood · Niranjani Prasad · Zhiwei (Tony) Qin · Csaba Szepesvari · Matthew Taylor,Workshop,
