,Title,Year,Source,Authors,Class,topic
2045,Proximal Denoiser for Convergent Plug-and-Play Optimization with Nonconvex Regularization,2022,ICML,In Reinforcement Learning,Zuxin Liu · Zhepeng Cen · Vladislav Isenbaev · Wei Liu · Steven Wu · Bo Li · Ding Zhao,optimization
2046,Constrained Variational Policy Optimization for Safe Reinforcement Learning,2022,ICML,In Deep Learning: SSL/GNN,Dexiong Chen · Leslie O'Bray · Karsten Borgwardt,reinforcement learning/optimization
2047,Structure-Aware Transformer for Graph Representation Learning,2022,ICML,In Applications,Raphael Bensadoun · Shir Gur · Nitsan Blau · Lior Wolf,graph/transformer/representation
2048,Neural Inverse Kinematic,2022,ICML,In Deep Learning: Attention Mechanisms,Zhanpeng Zeng · Sourav Pal · Jeffery Kline · Glenn Fung · Vikas Singh,
2049,Multi Resolution Analysis (MRA) for Approximate Self-Attention,2022,ICML,,,transformer
2051,From Dirichlet to Rubin: Optimistic Exploration in RL without Bonuses,2022,ICML,In Social Aspects/Optimization,Sagi Levanon · Nir Rosenfeld,
2052,Generalized Strategic Classification and the Case of Aligned Incentives,2022,ICML,Session,,
2054,T: Online Learning and Bandits,2022,ICML,Session,,online learning
2056,Applications/Optimization,2022,ICML,Session,,optimization
2057,Applications/MISC,2022,ICML,Session,,
2059,Reinforcement Learning/Optimization,2022,ICML,Session,,reinforcement learning/optimization
2060,Social Aspects/Optimization,2022,ICML,Session,,optimization
2061,Optimization/Theory,2022,ICML,Spotlight,,optimization
2062,Optimization/Probabilistic Methods,2022,ICML,In Applications/Optimization,Nan Du · Yanping Huang · Andrew Dai · Simon Tong · Dmitry Lepikhin · Yuanzhong Xu · Maxim Krikun · Yanqi Zhou · Adams Wei Yu · Orhan Firat · Barret Zoph · William Fedus · Maarten Bosma · Zongwei Zhou · Tao Wang · Emma Wang · Kellie Webster · Marie Pellat · Kevin Robinson · Kathleen Meier-Hellstern · Toju Duke · Lucas Dixon · Kun Zhang · Quoc Le · Yonghui Wu · Zhifeng Chen · Claire Cui,optimization
2063,GLaM: Efficient Scaling of Language Models with Mixture-of-Experts,2022,ICML,In Session 9 Track 1,Jordan Frecon · Gilles Gasso · Massimiliano Pontil · Saverio Salzo,transformer
2064,Bregman Neural Networks,2022,ICML,In Applications/MISC,Biao Zhang · Barry Haddow · Rico Sennrich,
2065,Revisiting End-to-End Speech-to-Text Translation From Scratch,2022,ICML,In Optimization/Probabilistic Methods,Sen Zhao · Erez Louidor · Maya Gupta,
2066,Global Optimization Networks,2022,ICML,In Optimization/Theory,Hui-Po Wang · Sebastian Stich · Yang He · Mario Fritz,optimization
2067,"ProgFed: Effective, Communication, and Computation Efficient Federated Learning by Progressive Training",2022,ICML,In Session 9 Track 2,Sujay Bhatt · Guanhua Fang · Ping Li · Gennady Samorodnitsky,federated learning
2068,Nearly Optimal Catoni’s M-estimator for Infinite Variance,2022,ICML,In Deep Learning,Chen Cai · Yusu Wang,
2069,Convergence of Invariant Graph Networks,2022,ICML,In Session 9 Track 6,Max Paulus · Giulia Zarpellon · Andreas Krause · Laurent Charlin · Chris Maddison,graph
2070,Learning to Cut by Looking Ahead: Cutting Plane Selection via Imitation Learning,2022,ICML,In T: Online Learning and Bandits,Tianrui Chen · Aditya Gangrade · Venkatesh Saligrama,imitation learning
2071,Strategies for Safe Multi-Armed Bandits with Logarithmic Regret and Risk,2022,ICML,In Applications/Optimization,Mohammad Mahmudul Alam · Edward Raff · Tim Oates · James Holt,
2072,Deploying Convolutional Networks on Untrusted Platforms Using 2D Holographic Reduced Representations,2022,ICML,In Applications/MISC,Yamini Bansal · Behrooz Ghorbani · Ankush Garg · Biao Zhang · Colin Cherry · Behnam Neyshabur · Orhan Firat,graph/representation
2073,Data Scaling Laws in NMT: The Effect of Noise and Architecture,2022,ICML,In Session 9 Track 6,Udaya Ghai · Udari Madhuhshani · Naomi Leonard · Elad Hazan,transformer
2074,A Regret Minimization Approach to Multi-Agent Control,2022,ICML,In Optimization/Theory,Jie Zhang · Zhiqi Li · Bo Li · Jianghe Xu · Shuang Wu · Shouhong Ding · Chao Wu,reinforcement learning/multi-agent
2075,Federated Learning with Label Distribution Skew via Logits Calibration,2022,ICML,In Deep Learning,Loek Tonnaer · Luis Armando Perez Rey · Vlado Menkovski · Mike Holenderski · Jacobus Portegies,federated learning
2076,Quantifying and Learning Linear Symmetry-Based Disentanglement,2022,ICML,In Session 9 Track 10,Zhe Qu · Xingyu Li · Rui Duan · Yao Liu · Bo Tang · Zhuo Lu,
2077,Generalized Federated Learning via Sharpness Aware Minimization,2022,ICML,In Deep Learning,Jianyu Zhang · David Lopez-Paz · Léon Bottou,federated learning
2078,Rich Feature Construction for the Optimization-Generalization Dilemma,2022,ICML,In Deep Learning,Xingcheng Yao · Yanan Zheng · Xiaocong Yang · Zhilin Yang,optimization
2079,NLP From Scratch Without Large-Scale Pretraining: A Simple and Efficient Framework,2022,ICML,In Deep Learning,David Knigge · David Romero · Erik Bekkers,
2080,Exploiting Redundancy: Separable Group Convolutional Networks on Lie Groups,2022,ICML,In Applications/Optimization,Pavel Tokmakov · Allan Jabri · Jie Li · Adrien Gaidon,
2081,Object Permanence Emerges in a Random Walk along Memory,2022,ICML,In Applications/MISC,Zhuyun Dai · Arun Tejasvi Chaganty · Vincent Zhao · Aida Amini · Qazi Mamunur Rashid · Mike Green · Kelvin Guu,
2082,Dialog Inpainting: Turning Documents into Dialogs,2022,ICML,In Optimization/Reinforcement Learning,XINGYU LU · Qintong Wu · WENLIANG ZHONG,
2083,Multi-slots Online Matching with High Entropy,2022,ICML,In Session 9 Track 9,Tao Sun · Dongsheng Li · Bao Wang,online learning
2084,Adaptive Random Walk Gradient Descent for Decentralized Optimization,2022,ICML,In Optimization/Probabilistic Methods,Xuyang Wu · Sindri Magnusson · Hamid Reza Feyzmahdavian · Mikael Johansson,optimization/adaptive
2085,Delay-Adaptive Step-sizes for Asynchronous Learning,2022,ICML,In Session 9 Track 2,Oisin Faust · Hamza Fawzi,adaptive
2086,Local Linear Convergence of Douglas-Rachford for Linear Programming: a Probabilistic Analysis,2022,ICML,In Optimization/Probabilistic Methods,Fan Lai · Yinwei Dai · Sanjay Singapuram · Jiachen Liu · Xiangfeng Zhu · Harsha Madhyastha · Mosharaf Chowdhury,
2087,FedScale: Benchmarking Model and System Performance of Federated Learning at Scale,2022,ICML,In Deep Learning,Zhengyang Shen · Tao Hong · Qi She · Jinwen Ma · Zhouchen Lin,federated learning
2088,PDO-s3DCNNs: Partial Differential Operator Based Steerable 3D CNNs,2022,ICML,In Deep Learning,Zhuangdi Zhu · Junyuan Hong · Steve Drew · Jiayu Zhou,
2089,Resilient and Communication Efficient Learning for Heterogeneous Federated Systems,2022,ICML,In Optimization/Reinforcement Learning,Jayanta Mandi · Víctor Bucarey · Maxime Mulamba Ke Tchomba · Tias Guns,
2090,Decision-Focused Learning: Through the Lens of Learning to Rank,2022,ICML,In Session 9 Track 2,Botao Hao · Tor Lattimore · Chao Qin,
2091,Contextual Information-Directed Sampling,2022,ICML,In Session 9 Track 4,Jing Lin · Yuanhao Cai · Xiaowan Hu · Haoqian Wang · Youliang Yan · Xueyi Zou · Henghui Ding · Yulun Zhang · Radu Timofte · Luc Van Gool,
2092,Flow-Guided Sparse Transformer for Video Deblurring,2022,ICML,In Applications/MISC,Runzhe Wan · Branislav Kveton · Rui Song,zero_few-shot/transformer/sparse/flow
2093,Safe Exploration for Efficient Policy Evaluation and Comparison,2022,ICML,In Optimization/Theory,Shishir G. Patil · Paras Jain · Prabal Dutta · Ion Stoica · Joseph E Gonzalez,
2094,POET: Training Neural Networks on Tiny Devices with Integrated Rematerialization and Paging,2022,ICML,In Reinforcement Learning/Optimization,Scott Fujimoto · David Meger · Doina Precup · Ofir Nachum · Shixiang Gu,
2095,"Why Should I Trust You, Bellman? The Bellman Error is a Poor Replacement for Value Error",2022,ICML,In Session 9 Track 8,Luke Lequn Wang · Thorsten Joachims · Manuel Gomez-Rodriguez,
2096,Improving Screening Processes via Calibrated Subset Selection,2022,ICML,In Optimization/Probabilistic Methods,Honghao Lin · Tian Luo · David Woodruff,
2097,Learning Augmented Binary Search Trees,2022,ICML,In Session 9 Track 5,Eric Han · Jonathan Scarlett,augmentation
2098,Adversarial Attacks on Gaussian Process Bandits,2022,ICML,In Deep Learning,Haonan Duan · Pashootan Vaezipoor · Max Paulus · Yangjun Ruan · Chris Maddison,
2099,Augment with Care: Contrastive Learning for Combinatorial Problems,2022,ICML,√,T,contrastive learning
2100,Breaking the,2022,ICML,In Applications/Optimization,Qingyang Tan · Zherong Pan · Breannan Smith · Takaaki Shiratori · Dinesh Manocha,
2101,N-Penetrate: Active Learning of Neural Collision Handler for Complex 3D Mesh Deformations,2022,ICML,In Optimization/Reinforcement Learning,Amrit Singh Bedi · Souradip Chakraborty · Anjaly Parayil · Brian Sadler · Pratap Tokekar · Alec Koppel,active learning
2102,On the Hidden Biases of Policy Mirror Ascent in Continuous Action Spaces,2022,ICML,In Optimization/Theory,Eduard Gorbunov · Alexander Borzunov · Michael Diskin · Max Ryabinin,
2103,Secure Distributed Training at Scale,2022,ICML,In Deep Learning,Manuel Nonnenmacher · Lukas Oldenburg · Ingo Steinwart · David Reeb,
2104,Utilizing Expert Features for Contrastive Learning of Time-Series Representations,2022,ICML,In Session 9 Track 7,Arnab Kumar Mondal · Vineet Jain · Kaleem Siddiqi · Siamak Ravanbakhsh,representation/contrastive learning
2105,EqR: Equivariant Representations for Data-Efficient Reinforcement Learning,2022,ICML,In Social Aspects/Optimization,Lucas Agussurja · Xinyi Xu · Bryan Kian Hsiang Low,reinforcement learning/representation
2106,On the Convergence of the Shapley Value in Parametric Bayesian Learning Games,2022,ICML,In Optimization/Reinforcement Learning,Iou-Jen Liu · Xingdi Yuan · Marc-Alexandre Côté · Pierre-Yves Oudeyer · Alex Schwing,bayesian/metric
2107,Asking for Knowledge (AFK): Training RL Agents to Query External Knowledge Using Language,2022,ICML,In Session 9 Track 9,Karl Bäckström · Marina Papatriantafilou · Philippas Tsigas,reinforcement learning
2108,ASAP.SGD: Instance-based Adaptiveness to Staleness in Asynchronous SGD,2022,ICML,In Applications/MISC,Jifan Zhang · Julian Katz-Samuels · Robert Nowak,adaptive
2109,GALAXY: Graph-based Active Learning at the Extreme,2022,ICML,In Session 9 Track 4,Sheng Shen · Pete Walsh · Kurt Keutzer · Jesse Dodge · Matthew Peters · Iz Beltagy,graph/active learning
2110,Staged Training for Transformer Language Models,2022,ICML,In Optimization/Probabilistic Methods,Rui Liu · Barzan Mozafari,transformer
2111,Communication-efficient Distributed Learning for Large Batch Optimization,2022,ICML,In Deep Learning,Simon Frieder · Thomas Lukasiewicz,optimization
2112,(Non-)Convergence Results for Predictive Coding Networks,2022,ICML,In T: Online Learning and Bandits,Vidya Muthukumar · Akshay Krishnamurthy,
2113,Universal and data-adaptive algorithms for model selection in linear contextual bandits,2022,ICML,In Session 9 Track 3,Zuoyu Yan · Tengfei Ma · Liangcai Gao · Zhi Tang · Chao Chen,adaptive
2114,Cycle Representation Learning for Inductive Relation Prediction,2022,ICML,In Session 9 Track 10,Giuseppe Bruno De Luca · Eva Silverstein,representation
2115,Born-Infeld (BI) for AI: Energy-Conserving Descent (ECD) for Optimization,2022,ICML,In Optimization/Theory,Haibo Yang · Xin Zhang · Prashant Khanduri · Jia Liu,optimization
2116,Anarchic Federated Learning,2022,ICML,In Applications/Optimization,Martin Genzel · Ingo Gühring · Jan Macdonald · Maximilian März,federated learning
2117,Near-Exact Recovery for Tomographic Inverse Problems via Deep Learning,2022,ICML,In Social Aspects/Optimization,Nabeel Seedat · Jonathan Crabbé · Mihaela van der Schaar,graph
2118,Data-SUITE: Data-centric identification of in-distribution incongruous examples,2022,ICML,In Reinforcement Learning/Optimization,Mark Beliaev · Andy Shih · Stefano Ermon · Dorsa Sadigh · Ramtin Pedarsani,
2119,Imitation Learning by Estimating Expertise of Demonstrators,2022,ICML,In Session 9 Track 3,Mitchell Wortsman · Gabriel Ilharco · Samir Gadre · Rebecca Roelofs · Raphael Gontijo Lopes · Ari Morcos · Hongseok Namkoong · Ali Farhadi · Yair Carmon · Simon Kornblith · Ludwig Schmidt,imitation learning
2120,Model soups: averaging weights of multiple fine-tuned models improves accuracy without increasing inference time,2022,ICML,In Optimization/Reinforcement Learning,Adam Villaflor · Zhe Huang · Swapnil Pande · John Dolan · Jeff Schneider,inference
2121,Addressing Optimism Bias in Sequence Modeling for Reinforcement Learning,2022,ICML,In Deep Learning,Serguei Barannikov · Ilya Trofimov · Nikita Balabin · Evgeny Burnaev,reinforcement learning
2122,Representation Topology Divergence: A Method for Comparing Neural Network Representations.,2022,ICML,In Applications/MISC,Huazheng Wang · Haifeng Xu · Hongning Wang,representation
2123,When Are Linear Stochastic Bandits Attackable?,2022,ICML,In T: Online Learning and Bandits,Meena Jagadeesan · Tijana Zrnic · Celestine Mendler-Dünner,
2124,Regret Minimization with Performative Feedback,2022,ICML,In Deep Learning,Vedant Nanda · Till Speicher · Camila Kolling · John P Dickerson · Krishna Gummadi · Adrian Weller,
2125,Measuring Representational Robustness of Neural Networks Through Shared Invariances,2022,ICML,In T: Online Learning and Bandits,Lijun Zhang · Guanghui Wang · Jinfeng Yi · Tianbao Yang,representation
2126,A Simple yet Universal Strategy for Online Convex Optimization,2022,ICML,In Deep Learning,Pranjal Awasthi · Nishanth Dikkala · Pritish Kamath,optimization/online learning
2127,Do More Negative Samples Necessarily Hurt In Contrastive Learning?,2022,ICML,In Applications/MISC,Camille-Sovanneary GAUTHIER · Romaric Gaudel · Elisa Fromont,contrastive learning
2128,UniRank: Unimodal Bandit Algorithms for Online Ranking,2022,ICML,In Session 9 Track 6,Hepeng Li · Nicholas Clavette · Haibo He,online learning
2129,An Analytical Update Rule for General Policy Optimization,2022,ICML,In Reinforcement Learning/Optimization,Ryan Sullivan · Jordan Terry · Benjamin Black · John P Dickerson,optimization
2130,Cliff Diving: Exploring Reward Surfaces in Reinforcement Learning Environments,2022,ICML,In Social Aspects/Optimization,Hao Zou · Bo Li · Jiangang Han · Shuiping Chen · Xuetao Ding · Peng Cui,reinforcement learning
2131,Counterfactual Prediction for Outcome-Oriented Treatments,2022,ICML,In Social Aspects/Optimization,Hilal Asi · Vitaly Feldman · Kunal Talwar,
2132,Optimal Algorithms for Mean Estimation under Local Differential Privacy,2022,ICML,In Reinforcement Learning/Optimization,Yuta Saito · Thorsten Joachims,
2133,Off-Policy Evaluation for Large Action Spaces via Embeddings,2022,ICML,In Reinforcement Learning/Optimization,Qinqing Zheng · Amy Zhang · Aditya Grover,reinforcement learning
2134,Online Decision Transformer,2022,ICML,In Optimization/Theory,Zhenheng Tang · Yonggang Zhang · Shaohuai Shi · Xin He · Bo Han · Xiaowen Chu,transformer/online learning
2135,Virtual Homogeneity Learning: Defending against Data Heterogeneity in Federated Learning,2022,ICML,In Session 9 Track 4,Chung-Cheng Chiu · James Qin · Yu Zhang · Jiahui Yu · Yonghui Wu,federated learning
2136,Self-supervised learning with random-projection quantizer for speech recognition,2022,ICML,In Optimization/Probabilistic Methods,Isabeau Prémont-Schwarz · Jaroslav Vítků · Jan Feyereisl,zero_few-shot
2137,A Simple Guard for Learned Optimizers,2022,ICML,In Session 9 Track 6,Tianjun Zhang · Tongzheng Ren · Mengjiao Yang · Joseph E Gonzalez · Dale Schuurmans · Bo Dai,
2138,Making Linear MDPs Practical via Contrastive Representation Learning,2022,ICML,In T: Online Learning and Bandits,Joey Hong · Branislav Kveton · Sumeet Katariya · Manzil Zaheer · Mohammad Ghavamzadeh,representation/contrastive learning
2139,Deep Hierarchy in Bandits,2022,ICML,In Optimization/Theory,Xuezhou Zhang · Yuda Song · Masatoshi Uehara · Mengdi Wang · Alekh Agarwal · Wen Sun,
2140,Efficient Reinforcement Learning in Block MDPs: A Model-free Representation Learning approach,2022,ICML,In Optimization/Probabilistic Methods,Jihwan Jeong · Parth Jaggi · Andrew Butler · Scott Sanner,reinforcement learning/representation
2141,An Exact Symbolic Reduction of Linear Smart Predict+Optimize to Mixed Integer Linear Programming,2022,ICML,In Deep Learning,Kazuki Irie · Robert Cordas · Jürgen Schmidhuber,
2142,The Dual Form of Neural Networks Revisited: Connecting Test Time Predictions to Training Patterns via Spotlights of Attention,2022,ICML,In Applications/Optimization,Bei Li · Tong Zheng · yi jing · Chengbo Jiao · Tong Xiao · Jingbo Zhu,transformer
2143,Learning Multiscale Transformer Models for Sequence Generation,2022,ICML,In Session 9 Track 5,Nate Veldt,transformer/generative model
2144,Correlation Clustering via Strong Triadic Closure Labeling: Fast Approximation Algorithms and Practical Lower Bounds,2022,ICML,In Deep Learning,Jiangmeng Li · Wenwen Qiang · Changwen Zheng · Bing Su · Hui Xiong,zero_few-shot
