,Title,Year,Source,Authors,Class,topic
2186,Meta-Thompson Sampling,2021,ICML,In Privacy 4,Peter Kairouz · Brendan McMahan · Shuang Song · Om Dipakbhai Thakkar · Abhradeep Guha Thakurta · Zheng Xu,meta-learning
2187,Practical and Private (Deep) Learning Without Sampling or Shuffling,2021,ICML,In Multi-task Learning 2,Jin Zhang · Jianhao Wang · Hao Hu · Tong Chen · Yingfeng Chen · Changjie Fan · Chongjie Zhang,
2188,MetaCURE: Meta Reinforcement Learning with Empowerment-Driven Exploration,2021,ICML,In Algorithms 3,Dimitris Fotakis · Georgios Piliouras · Stratis Skoulakis,reinforcement learning/meta-learning
2189,Efficient Online Learning for Dynamic k-Clustering,2021,ICML,In Applications (NLP) 3,Charlotte Caucheteux · Alexandre Gramfort · Jean-Remi King,online learning
2190,Disentangling syntax and semantics in the brain with deep networks,2021,ICML,In Security,Tejas Kulkarni · Joonas Jälkö · Antti Koskela · Samuel Kaski · Antti Honkela,
2191,Differentially Private Bayesian Inference for Generalized Linear Models,2021,ICML,In Probabilistic Methods 5,Shangtong Zhang · Yi Wan · Richard Sutton · Shimon Whiteson,bayesian/inference
2192,Average-Reward Off-Policy Policy Evaluation with Function Approximation,2021,ICML,In Representation Learning 5,Sara Sabour Rouh Aghdam · Andrea Tagliasacchi · Soroosh Yazdani · Geoffrey Hinton · David Fleet,reinforcement learning
2193,Unsupervised Part Representation by Flow Capsules,2021,ICML,In Multi-task Learning 2,Eric Mitchell · Rafael Rafailov · Xue Bin Peng · Sergey Levine · Chelsea Finn,zero_few-shot/representation/flow
2194,Offline Meta-Reinforcement Learning with Advantage Weighting,2021,ICML,In Privacy 4,Terrance Liu · Giuseppe Vietri · Thomas Steinke · Jonathan Ullman · Steven Wu,reinforcement learning/meta-learning
2195,Leveraging Public Data for Practical Private Query Release,2021,ICML,In Probabilistic Methods 5,Hongyi Guo · Zuyue Fu · Zhuoran Yang · Zhaoran Wang,
2196,Decentralized Single-Timescale Actor-Critic on Zero-Sum Two-Player Stochastic Games,2021,ICML,In Algorithms 4,Jiaxiang Ren · Zijie Zhang · Jiayin Jin · Xin Zhao · Sixing Wu · Yang Zhou · Yelong Shen · Tianshi Che · Ruoming Jin · Dejing Dou,
2197,Integrated Defense for Resilient Graph Matching,2021,ICML,In Representation Learning 5,Nadine Chang · Zhiding Yu · Yu-Xiong Wang · Anima Anandkumar · Sanja Fidler · Jose Alvarez,graph
2198,Image-Level or Object-Level? A Tale of Two Resampling Strategies for Long-Tailed Detection,2021,ICML,In Unsupervised Learning 2,Wenbo Gong · Kaibo Zhang · Yingzhen Li · Jose Miguel Hernandez-Lobato,
2199,Active Slices for Sliced Stein Discrepancy,2021,ICML,In Applications (NLP) 3,Xuan-Phi Nguyen · Shafiq Joty · Thanh-Tung Nguyen · Kui Wu · Ai Ti Aw,active learning
2200,Cross-model Back-translated Distillation for Unsupervised Machine Translation,2021,ICML,In Security,Klas Leino · Zifan Wang · Matt Fredrikson,distillation
2201,Globally-Robust Neural Networks,2021,ICML,In Algorithms 3,Haiying Huang · Adnan Darwiche,
2202,On Recovering from Modeling Errors Using Testing Bayesian Networks,2021,ICML,In Privacy 4,Hilal Asi · John Duchi · Alireza Fallah · Omid Javidbakht · Kunal Talwar,bayesian
2203,Private Adaptive Gradient Methods for Convex Optimization,2021,ICML,In Unsupervised Learning 2,Vasileios Kalantzis · Georgios Kollias · Shashanka Ubaru · Athanasios N. Nikolakopoulos · Lior Horesh · Kenneth Clarkson,optimization/adaptive
2204,Projection techniques to update the truncated SVD of evolving matrices with applications,2021,ICML,In Algorithms 3,My Phan · Philip Thomas · Erik Learned-Miller,
2206,Optimal Non-Convex Exact Recovery in Stochastic Block Model via Projected Power Method,2021,ICML,In Representation Learning 5,Patrick Emami · Pan He · Sanjay Ranka · Anand Rangarajan,
2207,Efficient Iterative Amortized Inference for Learning Symmetric and Disentangled Multi-Object Representations,2021,ICML,In Applications (NLP) 3,Hao Zhu · Graham Neubig · Yonatan Bisk,representation/inference/metric
2208,Few-shot Language Coordination by Modeling Theory of Mind,2021,ICML,In Algorithms 4,Yuki Takezawa · Ryoma Sato · Makoto Yamada,
2209,Supervised Tree-Wasserstein Distance,2021,ICML,In Security,Yigitcan Kaya · Tudor Dumitras,
2210,When Does Data Augmentation Help With Membership Inference Attacks?,2021,ICML,In Multi-task Learning 2,Haoxiang Wang · Han Zhao · Bo Li,inference/augmentation
2211,Bridging Multi-Task Learning and Meta-Learning: Towards Efficient Training and Effective Adaptation,2021,ICML,In Multi-task Learning 2,Q&A,meta-learning/multi-task
2214,Which transformer architecture fits my data? A vocabulary bottleneck in self-attention,2021,ICML,In Probabilistic Methods 5,Axel Parmentier · Thibaut Vidal,transformer
2215,Optimal Counterfactual Explanations in Tree Ensembles,2021,ICML,In Security,Shantanu Gupta · Hao Wang · Zachary Lipton · Yuyang Wang,
2216,Correcting Exposure Bias for Link Recommendation,2021,ICML,In Privacy 4,Gang Qiao · Weijie Su · Li Zhang,
2217,Oneshot Differentially Private Top-k Selection,2021,ICML,In Representation Learning 5,Tung Nguyen · Rui Shu · Tuan Pham · Hung Bui · Stefano Ermon,
2218,Temporal Predictive Coding For Model-Based Planning In Latent Space,2021,ICML,In Unsupervised Learning 2,Yogesh Dahiya · Fedor Fomin · Fahad Panolan · Kirill Simonov,
2219,Fixed-Parameter and Approximation Algorithms for PCA with Outliers,2021,ICML,In Algorithms 3,Achille Thin · Nikita Kotelevskii · Arnaud Doucet · Alain Durmus · Eric Moulines · Maxim Panov,
2220,Monte Carlo Variational Auto-Encoders,2021,ICML,In Representation Learning 5,Q&A,
2228,Learning Transferable Visual Models From Natural Language Supervision,2021,ICML,In Privacy 5,alain rakotomamonjy · Ralaivola Liva,transfer learning
2229,Differentially Private Sliced Wasserstein Distance,2021,ICML,In Unsupervised Learning 3,Vincent Cohen-Addad · Silvio Lattanzi · Slobodan Mitrović · Ashkan Norouzi-Fard · Nikos Parotsidis · Jakub Tarnawski,
2230,Correlation Clustering in Constant Many Parallel Rounds,2021,ICML,In Adversarial Learning 4,Jayaram Raghuram · Varun Chandrasekaran · Somesh Jha · Suman Banerjee,
2231,A General Framework For Detecting Anomalous Inputs to DNN Classifiers,2021,ICML,In Unsupervised Learning 5,Shahana Ibrahim · Xiao Fu,
2232,Crowdsourcing via Annotator Co-occurrence Imputation and Provable Symmetric Nonnegative Matrix Factorization,2021,ICML,In Probabilistic Methods 6,Hunter Lang · David Sontag · Aravindan Vijayaraghavan,metric
2233,Graph Cuts Always Find a Global Optimum for Potts Models (With a Catch),2021,ICML,In Applications (NLP) 4,Cunxiao Du · Zhaopeng Tu · Jing Jiang,graph
2234,Order-Agnostic Cross Entropy for Non-Autoregressive Machine Translation,2021,ICML,In Unsupervised Learning 4,Aditya Bhaskara · Aravinda Kanchana Ruwanpathirana · Pruthuvi Maheshakya Wijewardena,
2235,Additive Error Guarantees for Weighted Low Rank Approximation,2021,ICML,In Representation Learning 6,Yang Yongyi · Tang Liu · Yangkun Wang · Jinjing Zhou · Quan Gan · Zhewei Wei · Zheng Zhang · Zengfeng Huang · David Wipf,zero_few-shot
2236,Graph Neural Networks Inspired by Classical Iterative Algorithms,2021,ICML,In Security and Transparency,Jonathan Crabbé · Mihaela van der Schaar,graph
2237,Explaining Time Series Predictions with Dynamic Masks,2021,ICML,In Security and Transparency,Chia-Hung Yuan · Shan-Hung (Brandon) Wu,
2238,Neural Tangent Generalization Attacks,2021,ICML,In Security and Transparency,Jianfeng Chi · Yuan Tian · Geoff Gordon · Han Zhao,
2239,Understanding and Mitigating Accuracy Disparity in Regression,2021,ICML,In Security and Transparency,Guangyu Shen · Yingqi Liu · Guanhong Tao · Shengwei An · Qiuling Xu · Siyuan Cheng · Shiqing Ma · Xiangyu Zhang,
2240,Backdoor Scanning for Deep Neural Networks through K-Arm Optimization,2021,ICML,In Probabilistic Methods 6,Sanyam Kapoor · Marc Finzi · Ke Alexander Wang · Andrew Wilson,optimization
2241,SKIing on Simplices: Kernel Interpolation on the Permutohedral Lattice for Scalable Gaussian Processes,2021,ICML,In Applications (NLP) 4,Haoran Li · Wei Lu,
2242,Mixed Cross Entropy Loss for Neural Machine Translation,2021,ICML,In Adversarial Learning 4,Dawei Zhou · Tongliang Liu · Bo Han · Nannan Wang · Chunlei Peng · Xinbo Gao,
2243,Towards Defending against Adversarial Examples via Attack-Invariant Features,2021,ICML,In Security and Transparency,Yang Lu · Wenbo Guo · Xinyu Xing · William Stafford Noble,
2244,DANCE: Enhancing saliency maps using decoys,2021,ICML,In Unsupervised Learning 3,Kaixun Hua · Mingfei Shi · Yankai Cao,
2245,A Scalable Deterministic Global Optimization Algorithm for Clustering Problems,2021,ICML,In Unsupervised Learning 4,Vivek Farias · Andrew Li · Tianyi Peng,optimization
2246,Near-Optimal Entrywise Anomaly Detection for Low-Rank Matrices with Sub-Exponential Noise,2021,ICML,In Multi-modal and Meta Learning,Wenbo Zheng · Lan Yan · Chao Gou · Fei-Yue Wang,zero_few-shot/low-rank
2247,Two Heads are Better Than One: Hypergraph-Enhanced Graph Reasoning for Visual Event Ratiocination,2021,ICML,In Representation Learning 6,Bo Li · Qili Wang · Gim Hee Lee,graph
2248,FILTRA: Rethinking Steerable CNN by Filter Transform,2021,ICML,In Unsupervised Learning 5,Taehyeong Kim · Injune Hwang · Hyundo Lee · Hyunseo Kim · Won-Seok Choi · Joseph Lim · Byoung-Tak Zhang,
2249,Message Passing Adaptive Resonance Theory for Online Active Semi-supervised Learning,2021,ICML,In Privacy 5,Dung Nguyen · Anil Vullikanti,online learning/adaptive/active learning
2250,Differentially Private Densest Subgraph Detection,2021,ICML,In Adversarial Learning 4,Bohang Zhang · Tianle Cai · Zhou Lu · Di He · Liwei Wang,graph
2251,Towards Certifying L-infinity Robustness using Neural Networks with L-inf-dist Neurons,2021,ICML,In Unsupervised Learning 4,Zhao Song · David Woodruff · Zheng Yu · Lichen Zhang,
2252,Fast Sketching of Polynomial Kernels of Polynomial Degree,2021,ICML,In Unsupervised Learning 5,Andrey Voynov · Stanislav Morozov · Artem Babenko,
2253,Object Segmentation Without Labels with Large-Scale Generative Models,2021,ICML,In Privacy 5,Jonathan Brophy · Daniel Lowd,generative model/segmentation
2254,Machine Unlearning for Random Forests,2021,ICML,In Security and Transparency,Natalia Martinez Gil · Martin Bertran · Afroditi Papadaki · Miguel Rodrigues · Guillermo Sapiro,
2255,Blind Pareto Fairness and Subgroup Robustness,2021,ICML,In Multi-modal and Meta Learning,Nikunj Umesh Saunshi · Arushi Gupta · Wei Hu,
2256,A Representation Learning Perspective on the Importance of Train-Validation Splitting in Meta-Learning,2021,ICML,In Unsupervised Learning 3,Xinwang Liu · Li Liu · Qing Liao · Siwei Wang · Yi Zhang · Wenxuan Tu · Chang Tang · Jiyuan Liu · En Zhu,representation/meta-learning
2257,One Pass Late Fusion Multi-view Clustering,2021,ICML,In Representation Learning 6,Zuoyu Yan · Tengfei Ma · Liangcai Gao · Zhi Tang · Chao Chen,multi-view
2258,Link Prediction with Persistent Homology: An Interactive View,2021,ICML,In Representation Learning 6,Hao Wu · Babak Esmaeili · Michael Wick · Jean-Baptiste Tristan · Jan-Willem van de Meent,active learning
2259,Conjugate Energy-Based Models,2021,ICML,In Multi-modal and Meta Learning,Mark Sandler · Max Vladymyrov · Andrey Zhmoginov · Nolan Miller · Tom Madams · Andrew Jackson · Blaise Agüera y Arcas,
2260,Meta-Learning Bidirectional Update Rules,2021,ICML,In Adversarial Learning 4,Kaizhao Liang · Jacky Zhang · Boxin Wang · Zhuolin Yang · Sanmi Koyejo · Bo Li,meta-learning
2261,Uncovering the Connections Between Adversarial Transferability and Knowledge Transferability,2021,ICML,In Unsupervised Learning 3,Zhuangdi Zhu · Junyuan Hong · Jiayu Zhou,transfer learning
2262,Data-Free Knowledge Distillation for Heterogeneous Federated Learning,2021,ICML,In Security and Transparency,Zhong Li · Minxue Pan · Tian Zhang · Xuandong Li,federated learning/distillation
2263,Testing DNN-based Autonomous Driving Systems under Critical Environmental Conditions,2021,ICML,In Privacy 5,Jalaj Upadhyay · Sarvagya Upadhyay,
2264,A Framework for Private Matrix Analysis in Sliding Window Model,2021,ICML,In Unsupervised Learning 5,Jihyeong Yoo · Qifeng Chen,
2265,SinIR: Efficient General Image Manipulation with Single Image Reconstruction,2021,ICML,k,−,
2266,Finding k in Latent,2021,ICML,In Unsupervised Learning 3,Shaojie Li · Yong Liu,
2267,Sharper Generalization Bounds for Clustering,2021,ICML,In Unsupervised Learning 5,Jingyi Cui · Hanyuan Hang · Yisen Wang · Zhouchen Lin,
2268,GBHT: Gradient Boosting Histogram Transform for Density Estimation,2021,ICML,In Unsupervised Learning 4,Ines Chami · Albert Gu · Dat P Nguyen · Christopher Re,
2269,HoroPCA: Hyperbolic Dimensionality Reduction via Horospherical Projections,2021,ICML,In Multi-modal and Meta Learning,Muhammad Waleed Gondal · Shruti Joshi · Nasim Rahaman · Stefan Bauer · Manuel Wuthrich · Bernhard Schölkopf,
2270,Function Contrastive Learning of Transferable Meta-Representations,2021,ICML,In Privacy 5,Peter Kairouz · Ziyu Liu · Thomas Steinke,representation/contrastive learning/meta-learning/transfer learning
2271,The Distributed Discrete Gaussian Mechanism for Federated Learning with Secure Aggregation,2021,ICML,In Security and Transparency,Sruthi Gorantla · Amit Jayant Deshpande · Anand Louis,federated learning
2272,On the Problem of Underranking in Group-Fair Ranking,2021,ICML,In Adversarial Learning 4,Eric Yeats · Yiran Chen · Hai Li,
2273,Improving Gradient Regularization using Complex-Valued Neural Networks,2021,ICML,In Representation Learning 6,Kieran Murphy · Carlos Esteves · Varun Jampani · Srikumar Ramalingam · Ameesh Makadia,
2274,Implicit-PDF: Non-Parametric Representation of Probability Distributions on the Rotation Manifold,2021,ICML,In Probabilistic Methods 6,Mateusz Wilinski · Andrey Lokhov,representation/metric
2275,Prediction-Centric Learning of Independent Cascade Dynamics from Partial Observations,2021,ICML,In Unsupervised Learning 3,Yu Inatsu · Shogo Iwazaki · Ichiro Takeuchi,
2276,Active Learning for Distributionally Robust Level-Set Estimation,2021,ICML,In Unsupervised Learning 5,Laxman Dhulipala · David Eisenstat · Jakub Łącki · Vahab Mirrokni · Jessica Shi,active learning
2277,Hierarchical Agglomerative Graph Clustering in Nearly-Linear Time,2021,ICML,In Unsupervised Learning 4,Shuli Jiang · Dongyu Li · Irene Mengze Li · Arvind Mahankali · David Woodruff,graph
2278,Streaming and Distributed Algorithms for Robust Column Subset Selection,2021,ICML,In Privacy 5,Xiling Li · Rafael Dowsley · Martine De Cock,
2279,Privacy-Preserving Feature Selection with Secure Multiparty Computation,2021,ICML,In Multi-modal and Meta Learning,Corinna Cortes · Mehryar Mohri · Ananda Theertha Suresh · Ningshan Zhang,
2281,Testing Group Fairness via Optimal Transport Projections,2021,ICML,In Applications (NLP) 4,Renjie Zheng · Junkun Chen · Mingbo Ma · Liang Huang,
2282,Fused Acoustic and Text Encoding for Multimodal Bilingual Pretraining and Speech Translation,2021,ICML,In Representation Learning 6,Mehran Shakerinava · Siamak Ravanbakhsh,multimodal
2283,Equivariant Networks for Pixelized Spheres,2021,ICML,In Adversarial Learning 4,Yonggan Fu · Qixuan Yu · Meng Li · Vikas Chandra · Yingyan Lin,
2284,Double-Win Quant: Aggressively Winning Robustness of Quantized Deep Neural Networks via Random Precision Training and Inference,2021,ICML,In Security and Transparency,Q&A,inference
2288,Progressive-Scale Boundary Blackbox Attack via Projective Gradient Estimation,2021,ICML,In Unsupervised Learning 3,Tianyu Ding · Zhihui Zhu · Rene Vidal · Daniel Robinson,
2289,Dual Principal Component Pursuit for Robust Subspace Learning: Theory and Algorithms for a Holistic Approach,2021,ICML,In Probabilistic Methods 6,Geng Ji · Debora Sujono · Erik Sudderth,
2290,Marginalized Stochastic Natural Gradients for Black-Box Variational Inference,2021,ICML,In Unsupervised Learning 5,Vincent Cohen-Addad · Rémi de Joannis de Verclos · Guillaume Lagarde,inference
2291,Improving Ultrametrics Embeddings Through Coresets,2021,ICML,In Multi-modal and Meta Learning,Durmus Alp Emre Acar · Yue Zhao · Ruizhao Zhu · Ramon Matas · Matthew Mattina · Paul Whatmough · Venkatesh Saligrama,metric
2292,Debiasing Model Updates for Improving Personalized Federated Training,2021,ICML,In Applications (NLP) 4,Yong Cheng · Wei Wang · Lu Jiang · Wolfgang Macherey,
2293,Self-supervised and Supervised Joint Training for Resource-rich Machine Translation,2021,ICML,In Representation Learning 6,Sheng Jia · Ehsan Nezhadarya · Yuhuai Wu · Jimmy Ba,zero_few-shot
2294,Efficient Statistical Tests: A Neural Tangent Kernel Approach,2021,ICML,In Unsupervised Learning 3,Q&A,
