Title,Year,Source,Authors,Class,topic
AS-MLP: An Axial Shifted MLP Architecture for Vision,2022,ICLR,"Dongze Lian, Zehao Yu, Xing Sun, Shenghua Gao",poster,
Online Continual Learning on Class Incremental Blurry Task Configuration with Anytime Inference,2022,ICLR,"Hyunseo Koh, Dahyun Kim, Jung-Woo Ha, Jonghyun Choi",poster,online learning/inference
Learning with Noisy Labels Revisited: A Study Using Real-World Human Annotations,2022,ICLR,"Jiaheng Wei, Zhaowei Zhu, Hao Cheng, Tongliang Liu, Gang Niu, Yang Liu",poster,
Optimization inspired Multi-Branch Equilibrium Models,2022,ICLR,"Mingjie Li, Yisen Wang, Xingyu Xie, Zhouchen Lin",poster,optimization
Learning to Annotate Part Segmentation with Gradient Matching,2022,ICLR,"Yu Yang, Xiaotian Cheng, Hakan Bilen, Xiangyang Ji",poster,segmentation
Vector-quantized Image Modeling with Improved VQGAN,2022,ICLR,"Jiahui Yu, Xin Li, Jing Yu Koh, Han Zhang, Ruoming Pang, James Qin, Alexander Ku, Yuanzhong Xu, Jason Baldridge, Yonghui Wu",poster,
"Train Short, Test Long: Attention with Linear Biases Enables Input Length Extrapolation",2022,ICLR,"Ofir Press, Noah Smith, Mike Lewis",poster,transformer
Learning Representation from Neural Fisher Kernel with Low-rank Approximation,2022,ICLR,"Ruixiang ZHANG, Shuangfei Zhai, Etai Littwin, Joshua M. Susskind",poster,zero_few-shot/representation/low-rank
Learning Temporally Causal Latent Processes from General Temporal Data,2022,ICLR,"Weiran Yao, Yuewen Sun, Alex Ho, Changyin Sun, Kun Zhang",poster,
The Rich Get Richer: Disparate Impact of Semi-Supervised Learning,2022,ICLR,"Zhaowei Zhu, Tianyi Luo, Yang Liu",poster,
Neural Relational Inference with Node-Specific Information,2022,ICLR,Ershad Banijamali,poster,inference
Bregman Gradient Policy Optimization,2022,ICLR,"Feihu Huang, Shangqian Gao, Heng Huang",poster,optimization
A generalization of the randomized singular value decomposition,2022,ICLR,"Nicolas Boulle, Alex Townsend",poster,
Dropout Q-Functions for Doubly Efficient Reinforcement Learning,2022,ICLR,"Takuya Hiraoka, Takahisa Imagawa, Taisei Hashimoto, Takashi Onishi, Yoshimasa Tsuruoka",poster,reinforcement learning
QDrop: Randomly Dropping Quantization for Extremely Low-bit Post-Training Quantization,2022,ICLR,"Xiuying Wei, Ruihao Gong, Yuhang Li, Xianglong Liu, Fengwei Yu",poster,zero_few-shot
You Mostly Walk Alone: Analyzing Feature Attribution in Trajectory Prediction,2022,ICLR,"Osama Makansi, Julius Von Kügelgen, Francesco Locatello, Peter Vincent Gehler, Dominik Janzing, Thomas Brox, Bernhard Schölkopf",poster,
Rethinking Class-Prior Estimation for Positive-Unlabeled Learning,2022,ICLR,"Yu Yao, Tongliang Liu, Bo Han, Mingming Gong, Gang Niu, Masashi Sugiyama, Dacheng Tao",poster,
Learning Efficient Online 3D Bin Packing on Packing Configuration Trees,2022,ICLR,"Hang Zhao, Yang Yu, Kai Xu",poster,online learning
Uncertainty Modeling for Out-of-Distribution Generalization,2022,ICLR,"Xiaotong Li, Yongxing Dai, Yixiao Ge, Jun Liu, Ying Shan, LINGYU DUAN",poster,
Online Adversarial Attacks,2022,ICLR,"Andjela Mladenovic, Joey Bose, Hugo berard, William L. Hamilton, Simon Lacoste-Julien, Pascal Vincent, Gauthier Gidel",poster,online learning
Anytime Dense Prediction with Confidence Adaptivity,2022,ICLR,"Zhuang Liu, Zhiqiu Xu, Hung-Ju Wang, Trevor Darrell, Evan Shelhamer",poster,
Declarative nets that are equilibrium models,2022,ICLR,"Russell Tsuchida, Suk Yee Yong, Mohammad Ali Armin, Lars Petersson, Cheng Soon Ong",poster,
A Reduction-Based Framework for Conservative Bandits and Reinforcement Learning,2022,ICLR,"Yunchang Yang, Tianhao Wu, Han Zhong, Evrard Garcelon, Matteo Pirotta, Alessandro Lazaric, Liwei Wang, Simon Shaolei Du",poster,reinforcement learning
Wisdom of Committees: An Overlooked Approach To Faster and More Accurate Models,2022,ICLR,"Xiaofang Wang, Dan Kondratyuk, Eric Christiansen, Kris M. Kitani, Yair Movshovitz-Attias, Elad Eban",poster,
Unsupervised Discovery of Object Radiance Fields,2022,ICLR,"Hong-Xing Yu, Leonidas Guibas, Jiajun Wu",poster,
Gradient Step Denoiser for convergent Plug-and-Play,2022,ICLR,"Samuel Hurault, Arthur Leclaire, Nicolas Papadakis",poster,
Surrogate Gap Minimization Improves Sharpness-Aware Training,2022,ICLR,"Juntang Zhuang, Boqing Gong, Liangzhe Yuan, Yin Cui, Hartwig Adam, Nicha C Dvornek, sekhar tatikonda, James s Duncan, Ting Liu",poster,
R4D: Utilizing Reference Objects for Long-Range Distance Estimation,2022,ICLR,"Yingwei Li, Tiffany Chen, Maya Kabkab, Ruichi Yu, Longlong Jing, Yurong You, Hang Zhao",poster,
Understanding Dimensional Collapse in Contrastive Self-supervised Learning,2022,ICLR,"Li Jing, Pascal Vincent, Yann LeCun, Yuandong Tian",poster,zero_few-shot/contrastive learning
FedPara: Low-rank Hadamard Product for Communication-Efficient Federated Learning,2022,ICLR,"Nam Hyeon-Woo, Moon Ye-Bin, Tae-Hyun Oh",poster,zero_few-shot/federated learning/low-rank
RegionViT: Regional-to-Local Attention for Vision Transformers,2022,ICLR,"Chun-Fu Chen, Rameswar Panda, Quanfu Fan",poster,transformer
Quadtree Attention for Vision Transformers,2022,ICLR,"Shitao Tang, Jiahui Zhang, Siyu Zhu, Ping Tan",poster,transformer
Visual Correspondence Hallucination,2022,ICLR,"Hugo Germain, Vincent Lepetit, Guillaume Bourmaud",poster,
What’s Wrong with Deep Learning in Tree Search for Combinatorial Optimization,2022,ICLR,"Maximilian Böther, Otto Kißig, Martin Taraz, Sarel Cohen, Karen Seidel, Tobias Friedrich",poster,optimization
Deep Attentive Variational Inference,2022,ICLR,"Ifigeneia Apostolopoulou, Ian Char, Elan Rosenfeld, Artur Dubrawski",poster,inference
ARTEMIS: Attention-based Retrieval with Text-Explicit Matching and Implicit Similarity,2022,ICLR,"Ginger Delmas, Rafael S. Rezende, Gabriela Csurka, Diane Larlus",poster,transformer
Trivial or Impossible --- dichotomous data difficulty masks model differences (on ImageNet and beyond),2022,ICLR,"Kristof Meding, Luca M. Schulze Buschoff, Robert Geirhos, Felix A. Wichmann",poster,
Group equivariant neural posterior estimation,2022,ICLR,"Maximilian Dax, Stephen R Green, Jonathan Gair, Michael Deistler, Bernhard Schölkopf, Jakob H. Macke",poster,
Fast Differentiable Matrix Square Root,2022,ICLR,"Yue Song, Nicu Sebe, Wei Wang",poster,
SQuant: On-the-Fly Data-Free Quantization via Diagonal Hessian Approximation,2022,ICLR,"Cong Guo, Yuxian Qiu, Jingwen Leng, Xiaotian Gao, Chen Zhang, Yunxin Liu, Fan Yang, Yuhao Zhu, Minyi Guo",poster,
Neural Variational Dropout Processes,2022,ICLR,"Insu Jeon, Youngjin Park, Gunhee Kim",poster,
Towards Better Understanding and Better Generalization of Low-shot Classification in Histology Images with Contrastive Learning,2022,ICLR,"Jiawei Yang, Hanbo Chen, Jiangpeng Yan, Xiaoyu Chen, Jianhua Yao",poster,zero_few-shot/contrastive learning
Distilling GANs with Style-Mixed Triplets for X2I Translation with Limited Data,2022,ICLR,"Yaxing Wang, Joost van de weijer, Lu Yu, SHANGLING JUI",poster,distillation
Handling Distribution Shifts on Graphs: An Invariance Perspective,2022,ICLR,"Qitian Wu, Hengrui Zhang, Junchi Yan, David Wipf",poster,graph
Automatic Loss Function Search for Predict-Then-Optimize Problems with Strong Ranking Property,2022,ICLR,"Boshi Wang, Jialin Yi, Hang Dong, Bo Qiao, Chuan Luo, Qingwei Lin",poster,
Generalized Demographic Parity for Group Fairness,2022,ICLR,"Zhimeng Jiang, Xiaotian Han, Chao Fan, Fan Yang, Ali Mostafavi, Xia Hu",poster,graph
Closed-form Sample Probing for Learning Generative Models in Zero-shot Learning,2022,ICLR,"Samet Cetin, Orhun Buğra Baran, Ramazan Gokberk Cinbis",poster,zero_few-shot/generative model
DKM: Differentiable k-Means Clustering Layer for Neural Network Compression,2022,ICLR,"Minsik Cho, Keivan Alizadeh-Vahid, Saurabh Adya, Mohammad Rastegari",poster,
"Fixed Neural Network Steganography: Train the images, not the network",2022,ICLR,"Varsha Kishore, Xiangyu Chen, Yan Wang, Boyi Li, Kilian Q Weinberger",poster,graph
Steerable Partial Differential Operators for Equivariant Neural Networks,2022,ICLR,"Erik Jenner, Maurice Weiler",poster,
Divergence-aware Federated Self-Supervised Learning,2022,ICLR,"Weiming Zhuang, Yonggang Wen, Shuai Zhang",poster,zero_few-shot
Neural Spectral Marked Point Processes,2022,ICLR,"Shixiang Zhu, Haoyun Wang, Zheng Dong, Xiuyuan Cheng, Yao Xie",poster,
How to Inject Backdoors with Better Consistency: Logit Anchoring on Clean Data,2022,ICLR,"Zhiyuan Zhang, Lingjuan Lyu, Weiqiang Wang, Lichao Sun, Xu Sun",poster,
A Biologically Interpretable Graph Convolutional Network to Link Genetic Risk Pathways and Imaging Phenotypes of Disease,2022,ICLR,"Sayan Ghosal, Qiang Chen, Giulio Pergola, Aaron L Goldman, William Ulrich, Daniel R Weinberger, Archana Venkataraman",poster,graph
Differentiable Prompt Makes Pre-trained Language Models Better Few-shot Learners,2022,ICLR,"Ningyu Zhang, Luoqiu Li, Xiang Chen, Shumin Deng, Zhen Bi, Chuanqi Tan, Fei Huang, Huajun Chen",poster,
OntoProtein: Protein Pretraining With Gene Ontology Embedding,2022,ICLR,"Ningyu Zhang, Zhen Bi, Xiaozhuan Liang, Siyuan Cheng, Haosen Hong, Shumin Deng, Qiang Zhang, Jiazhang Lian, Huajun Chen",poster,
Permutation Compressors for Provably Faster Distributed Nonconvex Optimization,2022,ICLR,"Rafał Szlendak, Alexander Tyurin, Peter Richtárik",poster,optimization
Few-shot Learning via Dirichlet Tessellation Ensemble,2022,ICLR,"Chunwei Ma, Ziyun Huang, Mingchen Gao, Jinhui Xu",poster,zero_few-shot
Deep Point Cloud Reconstruction,2022,ICLR,"Jaesung Choe, ByeongIn Joung, Francois Rameau, Jaesik Park, In So Kweon",poster,
$\beta$-Intact-VAE: Identifying and Estimating Causal Effects under Limited Overlap,2022,ICLR,"Pengzhou Abel Wu, Kenji Fukumizu",poster,
Promoting Saliency From Depth: Deep Unsupervised RGB-D Saliency Detection,2022,ICLR,"Wei Ji, Jingjing Li, Qi Bi, chuan guo, Jie Liu, Li Cheng",poster,
Retriever: Learning Content-Style Representation as a Token-Level Bipartite Graph,2022,ICLR,"Dacheng Yin, Xuanchi Ren, Chong Luo, Yuwang Wang, Zhiwei Xiong, Wenjun Zeng",poster,graph/representation
Neural Markov Controlled SDE: Stochastic Optimization for Continuous-Time Data,2022,ICLR,"Sung Woo Park, Kyungjae Lee, Junseok Kwon",poster,optimization
CrossFormer: A Versatile Vision Transformer Hinging on Cross-scale Attention,2022,ICLR,"Wenxiao Wang, Lu Yao, Long Chen, Binbin Lin, Deng Cai, Xiaofei He, Wei Liu",poster,transformer
Adversarially Robust Conformal Prediction,2022,ICLR,"Asaf Gendler, Tsui-Wei Weng, Luca Daniel, Yaniv Romano",poster,
Hot-Refresh Model Upgrades with Regression-Free Compatible Training in Image Retrieval,2022,ICLR,"Binjie Zhang, Yixiao Ge, Yantao Shen, Yu Li, Chun Yuan, XUYUAN XU, Yexin Wang, Ying Shan",poster,
Visual Representation Learning over Latent Domains,2022,ICLR,"Lucas Deecke, Timothy Hospedales, Hakan Bilen",poster,representation
Chemical-Reaction-Aware Molecule Representation Learning,2022,ICLR,"Hongwei Wang, Weijiang Li, Xiaomeng Jin, Kyunghyun Cho, Heng Ji, Jiawei Han, Martin Burke",poster,representation
Skill-based Meta-Reinforcement Learning,2022,ICLR,"Taewook Nam, Shao-Hua Sun, Karl Pertsch, Sung Ju Hwang, Joseph J Lim",poster,reinforcement learning/meta-learning
InfinityGAN: Towards Infinite-Pixel Image Synthesis,2022,ICLR,"Chieh Hubert Lin, Hsin-Ying Lee, Yen-Chi Cheng, Sergey Tulyakov, Ming-Hsuan Yang",poster,
Shuffle Private Stochastic Convex Optimization,2022,ICLR,"Albert Cheu, Matthew Joseph, Jieming Mao, Binghui Peng",poster,optimization
Know Your Action Set: Learning Action Relations for Reinforcement Learning,2022,ICLR,"Ayush Jain, Norio Kosaka, Kyung-Min Kim, Joseph J Lim",poster,reinforcement learning
On the Importance of Difficulty Calibration in Membership Inference Attacks,2022,ICLR,"Lauren Watson, Chuan Guo, Graham Cormode, Alexandre Sablayrolles",poster,inference
Entroformer: A Transformer-based Entropy Model for Learned Image Compression,2022,ICLR,"Yichen Qian, Xiuyu Sun, Ming Lin, Zhiyu Tan, Rong Jin",poster,transformer
Dual Lottery Ticket Hypothesis,2022,ICLR,"Yue Bai, Huan Wang, ZHIQIANG TAO, Kunpeng Li, Yun Fu",poster,
GNN is a Counter? Revisiting GNN for Question Answering,2022,ICLR,"Kuan Wang, Yuyu Zhang, Diyi Yang, Le Song, Tao Qin",poster,
IFR-Explore: Learning Inter-object Functional Relationships in 3D Indoor Scenes,2022,ICLR,"QI LI, Kaichun Mo, Yanchao Yang, Hang Zhao, Leonidas Guibas",poster,
VAT-Mart: Learning Visual Action Trajectory Proposals for Manipulating 3D ARTiculated Objects,2022,ICLR,"Ruihai Wu, Yan Zhao, Kaichun Mo, Zizheng Guo, Yian Wang, Tianhao Wu, Qingnan Fan, Xuelin Chen, Leonidas Guibas, Hao Dong",poster,
Neural graphical modelling in continuous-time: consistency guarantees and algorithms,2022,ICLR,"Alexis Bellot, Kim Branson, Mihaela van der Schaar",poster,graph
C-Planning: An Automatic Curriculum for Learning Goal-Reaching Tasks,2022,ICLR,"Tianjun Zhang, Benjamin Eysenbach, Ruslan Salakhutdinov, Sergey Levine, Joseph E. Gonzalez",poster,
NAS-Bench-Suite: NAS Evaluation is (Now) Surprisingly Easy,2022,ICLR,"Yash Mehta, Colin White, Arber Zela, Arjun Krishnakumar, Guri Zabergja, Shakiba Moradian, Mahmoud Safari, Kaicheng Yu, Frank Hutter",poster,
"Machine Learning For Elliptic PDEs: Fast Rate Generalization Bound, Neural Scaling Law and Minimax Optimality",2022,ICLR,"Yiping Lu, Haoxuan Chen, Jianfeng Lu, Lexing Ying, Jose Blanchet",poster,transformer
Variational oracle guiding for reinforcement learning,2022,ICLR,"Dongqi Han, Tadashi Kozuno, Xufang Luo, Zhao-Yun Chen, Kenji Doya, Yuqing Yang, Dongsheng Li",poster,reinforcement learning
CDTrans: Cross-domain Transformer for Unsupervised Domain Adaptation,2022,ICLR,"Tongkun Xu, Weihua Chen, Pichao WANG, Fan Wang, Hao Li, Rong Jin",poster,transformer
Beyond ImageNet Attack: Towards Crafting Adversarial Examples for Black-box Domains,2022,ICLR,"Qilong Zhang, Xiaodan Li, YueFeng Chen, Jingkuan Song, Lianli Gao, Yuan He, Hui Xue'",poster,
Learning to Schedule Learning rate with Graph Neural Networks,2022,ICLR,"Yuanhao Xiong, Li-Cheng Lan, Xiangning Chen, Ruochen Wang, Cho-Jui Hsieh",poster,graph
SketchODE: Learning neural sketch representation in continuous time,2022,ICLR,"Ayan Das, Yongxin Yang, Timothy Hospedales, Tao Xiang, Yi-Zhe Song",poster,representation
Measuring the Interpretability of Unsupervised Representations via Quantized Reversed Probing,2022,ICLR,"Iro Laina, Yuki M Asano, Andrea Vedaldi",poster,representation
GradMax: Growing Neural Networks using Gradient Information,2022,ICLR,"Utku Evci, Bart van Merrienboer, Thomas Unterthiner, Fabian Pedregosa, Max Vladymyrov",poster,
Online Coreset Selection for Rehearsal-based Continual Learning,2022,ICLR,"Jaehong Yoon, Divyam Madaan, Eunho Yang, Sung Ju Hwang",poster,online learning
Switch to Generalize: Domain-Switch Learning for Cross-Domain Few-Shot Classification,2022,ICLR,"Zhengdong Hu, Yifan Sun, Yi Yang",poster,
Zero-CL: Instance and Feature decorrelation for negative-free symmetric contrastive learning,2022,ICLR,"Shaofeng Zhang, Feng Zhu, Junchi Yan, Rui Zhao, Xiaokang Yang",poster,contrastive learning/metric
Random matrices in service of ML footprint: ternary random features with no performance loss,2022,ICLR,"Hafiz Tiomoko Ali, Zhenyu Liao, Romain Couillet",poster,
Global Convergence of Multi-Agent Policy Gradient in Markov Potential Games,2022,ICLR,"Stefanos Leonardos, Will Overman, Ioannis Panageas, Georgios Piliouras",poster,reinforcement learning/multi-agent
Rethinking Adversarial Transferability from a Data Distribution Perspective,2022,ICLR,"Yao Zhu, Jiacheng Sun, Zhenguo Li",poster,transfer learning
Transformers Can Do Bayesian Inference,2022,ICLR,"Samuel Müller, Noah Hollmann, Sebastian Pineda Arango, Josif Grabocka, Frank Hutter",poster,transformer/bayesian/inference
Learning Discrete Structured Variational Auto-Encoder using Natural Evolution Strategies,2022,ICLR,"Alon Berliner, Guy Rotman, Yossi Adi, Roi Reichart, Tamir Hazan",poster,
Learning Features with Parameter-Free Layers,2022,ICLR,"Dongyoon Han, YoungJoon Yoo, Beomyoung Kim, Byeongho Heo",poster,
Denoising Likelihood Score Matching for Conditional Score-based Data Generation,2022,ICLR,"Chen-Hao Chao, Wei-Fang Sun, Bo-Wun Cheng, Yi-Chen Lo, Chia-Che Chang, Yu-Lun Liu, Yu-Lin Chang, Chia-Ping Chen, Chun-Yi Lee",poster,generative model
Memory Replay with Data Compression for Continual Learning,2022,ICLR,"Liyuan Wang, Xingxing Zhang, Kuo Yang, Longhui Yu, Chongxuan Li, Lanqing HONG, Shifeng Zhang, Zhenguo Li, Yi Zhong, Jun Zhu",poster,
MAML is a Noisy Contrastive Learner in Classification,2022,ICLR,"Chia Hsiang Kao, Wei-Chen Chiu, Pin-Yu Chen",poster,contrastive learning
RelViT: Concept-guided Vision Transformer for Visual Relational Reasoning,2022,ICLR,"Xiaojian Ma, Weili Nie, Zhiding Yu, Huaizu Jiang, Chaowei Xiao, Yuke Zhu, Song-Chun Zhu, Anima Anandkumar",poster,transformer
Boosted Curriculum Reinforcement Learning,2022,ICLR,"Pascal Klink, Carlo D'Eramo, Jan Peters, Joni Pajarinen",poster,reinforcement learning
ViDT: An Efficient and Effective Fully Transformer-based Object Detector,2022,ICLR,"Hwanjun Song, Deqing Sun, Sanghyuk Chun, Varun Jampani, Dongyoon Han, Byeongho Heo, Wonjae Kim, Ming-Hsuan Yang",poster,transformer
BiBERT: Accurate Fully Binarized BERT,2022,ICLR,"Haotong Qin, Yifu Ding, Mingyuan Zhang, Qinghua YAN, Aishan Liu, Qingqing Dang, Ziwei Liu, Xianglong Liu",poster,transformer
Feature Kernel Distillation,2022,ICLR,"Bobby He, Mete Ozay",poster,distillation
Representation-Agnostic Shape Fields,2022,ICLR,"Xiaoyang Huang, Jiancheng Yang, Yanjun Wang, Ziyu Chen, Linguo Li, Teng Li, Bingbing Ni, Wenjun Zhang",poster,representation
Learning Synthetic Environments and Reward Networks for Reinforcement Learning,2022,ICLR,"Fabio Ferreira, Thomas Nierhoff, Andreas Sälinger, Frank Hutter",poster,reinforcement learning
Who Is Your Right Mixup Partner in Positive and Unlabeled Learning,2022,ICLR,"Changchun Li, Ximing Li, Lei Feng, Jihong Ouyang",poster,
Incremental False Negative Detection for Contrastive Learning,2022,ICLR,"Tsai-Shien Chen, Wei-Chih Hung, Hung-Yu Tseng, Shao-Yi Chien, Ming-Hsuan Yang",poster,contrastive learning
Multi-Critic Actor Learning: Teaching RL Policies to Act with Style,2022,ICLR,"Siddharth Mysore, George Cheng, Yunqi Zhao, Kate Saenko, Meng Wu",poster,
Clean Images are Hard to Reblur: Exploiting the Ill-Posed Inverse Task for Dynamic Scene Deblurring,2022,ICLR,"Seungjun Nah, Sanghyun Son, Jaerin Lee, Kyoung Mu Lee",poster,
Learning Disentangled Representation by Exploiting Pretrained Generative Models: A Contrastive Learning View,2022,ICLR,"Xuanchi Ren, Tao Yang, Yuwang Wang, Wenjun Zeng",poster,representation/generative model/contrastive learning
Towards Building A Group-based Unsupervised Representation Disentanglement Framework,2022,ICLR,"Tao Yang, Xuanchi Ren, Yuwang Wang, Wenjun Zeng, Nanning Zheng",poster,representation
Learning Efficient Image Super-Resolution Networks via Structure-Regularized Pruning,2022,ICLR,"Yulun Zhang, Huan Wang, Can Qin, Yun Fu",poster,
